QAQC,VisitNo,Boat,Crew,Location,Visit Date,Station,Weather,WindWaves,WindDirection,Tide,Secchi,SurfTemp,DO,SC,pH,Turbidity,Phycocyanin,Chlorophyll,FDOM,Microcystis,SondeNo,Wetland,DataQuality,QuestionableData,SiteComments
true,4222,Mudsucker,JC;ED;DE;MMS,Horseshoe Bend,03/17/2020,Z_OLD_HORS_UNK,3=66-100% clouds,0=Calm; glassy, NA, 2=ebb,147,14.2,11.5, 277, 9.6, , 0.27, 0.4, 8.5, 1=absent, 1, Inside, , false, Inside/ outside-inside  Sonde # - 1  Depth (ft)-12.5 (circled in datasheet)  Vegetation % / Open water % - SAV (EGEDEN) 95%; TULE 5%; Open water-No veg 95%:  Turbidity NTU: -0.2  PHY5-HORS-17MAR2020; Hab type 2; depth 8 ft; lat longs: 38.08307 121.71971    Turbidity -0.2 negative so dont use-DSE06OCT2021    
true,4223,Mudsucker,JC;ED;DE;MMS,z_old_Horseshoe Bend- Decker Breach,03/17/2020,Z_OLD_HORSESHOE BEND- DECKER BREACH,3=66-100% clouds,0=Calm; glassy, SW, 2=ebb,,14,10.7, 283, 9.5, 2.1, 0.32, 0.5, 8.6, 1=absent, 1, Inside, , false, Inside/ outside- inside  Sonde # -1  Depth (ft)- Not recorded circled in datasheet  Vegetation % / Open water % -SAV (mostly EGEDEN or all) 45 %; TULE 50%; EICCRA 5%: OW: 90%  secchi not recorded; circled in datasheet  PHY 4-HORS-17MAR 2020; HAB TYPE 2; DEPTH 4 ft ; lat long 38.08278 121.72809  NUT2-HORS-17MAR2020; HAB TYPE 2; DEPTH  4 FT; Lat /Long 38.08278  121.72809  EF032030137
false,4764,Mudsucker,DE;MMS;SS,Stacys Island,03/22/2021,STAC-UNK,3=66-100% clouds,1=wind 1-3 mph; scaley ripples, SW, 2=ebb,184,13.5,10.07, 333, 7.9, 3.2, 0.22, 0.56, 17.8, 1=absent, , , , false, Inside/ outside- Outside  Sonde # - 2  Vegetation % / Open water % - 60    PHY2-STAC-22MAR2021  Habitat Type- 2  Sample Depth- 0.5  Depth Water- 1.5  # Jars- 1  Jar Type- 4 oz amber glass  GPS- 38.095004; 121.590785
false,4765,Mudsucker,DE;KMP;MMS,Shag Slough,04/15/2021,SHAG-UNK,1=0-33% clouds,1=wind 1-3 mph; scaley ripples, S, 2=ebb,138,16.7,8.43, 467, 8, 3.4, 0.21, 0.83, 14.3, 1=absent, , , , false, Inside/ outside- Inside  Sonde # - 1  Vegetation % / Open water % - 100    PHY1-SHAG-15APR2021  Habitat Type- 1  Sample Depth- 0.5  Depth Water- 18.4  # Jars- 1  Jar Type- 4 oz amber glass  GPS- 38.314300;121.692860
false,4806,Mudsucker,MB;DE;MMS,Liberty Island,04/16/2021,LIBE_UNK,1=0-33% clouds,1=wind 1-3 mph; scaley ripples, W, 2=ebb,,16.9,9.83, 204, 8.1, 2.2, 0.63, 0.22, 6.3, 1=absent, , , , false, Comments: Too Much SAV for Secchi  Inside/ outside- Inside  Sonde # - 1  Vegetation % / Open water % - 70    PHY11-LIBE-16APR2021  Comment: Veg Sample  Habitat Type- 3  Sample Depth- 3  Depth Water- Not Recorded  # Jars- 1  Jar Type- 4 oz amber glass  GPS- 38.246597; 121.678678    PHY10-LIBE-16APR2021  Comment: Benthic Sample; No composition taken  Habitat Type- 3  Sample Depth- 3.5  Depth Water- 3.5  # Jars- 1  Jar Type- 4 oz amber glass  GPS- 38.246597; 121.678678    PHY12-LIBE-16APR2021  Habitat Type- 3  Sample Depth- 0.5  Depth Water- 3.5  # Jars- 1  Jar Type- 4 oz amber glass  GPS- 38.246597; 121.678678
false,5944,Mudsucker,CB;JC;DE,Stairsteps-Liberty Cut,11/04/2021,STAI-UNK,1=0-33% clouds,1=wind 1-3 mph; scaley ripples, SW, 4=flood,39,17.3,5.18, 412, 7.3, 17.8, 0.21, 0.79, 25.4, 1=absent, 2, , , false, redo; use WQ from LAMOPE03-STAI-04NOV2021; MISSIL -> partial
false,5952,Mudsucker,ED;SH;KS,Chipps Island,11/08/2021,CHIP-UNK,1=0-33% clouds,1=wind 1-3 mph; scaley ripples, NW, 4=flood,49,14.9,8.72, 8898, 7.4, 17.6, 0.21, 0.4, 14.1, 1=absent, 2, , , false, MISSIL @ 60 with F10 missing nearly all caudal fin measures to end of peduncle no hemorrhaging 
false,4721,Chinook,ED;MMS,Chipps Island,04/21/2021,CHIP-UNK,1=0-33% clouds,2= wind 4-7 mph; small wavelets, W, 2=ebb,,18.3,8.76, 8587, 7.9, 43.2, 0.07, 0.68, 10.1, 1=absent, , , , false, Data Entry Notes: Missing Secchi;  Comments: Was low slack by end of Zoop/Neuston tows;  Inside/ outside- Inside  Sonde # - 1  Vegetation % / Open water % - 100    PHY3-CHIP-21APR2021:  Habitat Type- 2  Sample Depth- 2  Depth Water- 2.9  # Jars- 1  Jar Type- 4 oz amber glass   GPS- 38.053669; 121.933214  
false,4722,Kayak,JC;ED;DE;MMS,Chipps Island,04/21/2021,CHIP-UNK,1=0-33% clouds,1=wind 1-3 mph; scaley ripples, W, 2=ebb,,17,8.75, 8779, 7.7, 34.6, 0.22, 0.73, 10.1, 1=absent, , , , false, Data Entry Notes: No secchi recorded  Comments: NT3105m; NT4 in sieve 3; MAC essentially a flux current going very fast; small rivulet from flood plain flowing into sample  Inside/ outside- Inside  Sonde # -2  Vegetation % / Open water % - 40    NUT Sample - EF0421B0038  Habitat Type- 1  Sample Depth- 0.5  Depth Water- 5.5  # Jars- 2  Jar Type-  1-1L; 1-500ml  Chl filter lot #: 26915012  Nutrient filter lot #: A22781264  GPS- 38.056988; 121.914831    PHY4-CHIPS-21APR2021  Habitat Type- 1  Sample Depth- 0.5  Depth Water- 5.5  # Jars- 1  Jar Type- 4 oz  GPS- 38.056988; 121.914831
false,4741,Kayak,JC;DE,Chipps Island,04/21/2021,CHIP-UNK,1=0-33% clouds,1=wind 1-3 mph; scaley ripples, W, 2=ebb,,18.2,8.09, 9173, 7.6, 20.3, 0.18, 0.72, 16.1, 1=absent, , , , false, Data Entry Comments: No Secchi reading;   Inside/ outside- Inside  Sonde # - 2  Vegetation % / Open water % -Unkknown (not recorded)    PHY5-CHIP-21APR2021  Habitat Type- 1  Sample Depth- 0.5  Depth Water- 3.7  # Jars- 1  Jar Type- 4 oz amber glass  GPS- 38.055167; 121.911734
false,4742,Kayak,JC;DE,Chipps Island,04/21/2021,CHIP-UNK,1=0-33% clouds,1=wind 1-3 mph; scaley ripples, W, 2=ebb,,,, , , , , , , 1=absent, , , , false, Comments: No Environmental data.  Inside/ outside- Inside  Sonde # - 2  Vegetation % / Open water % - 60
false,6040,Mudsucker,MA;ED;KMP;KS,Winter Island,04/11/2022,WINT-CH-INT,3=66-100% clouds,1=wind 1-3 mph; scaley ripples, W, 4=flood,38,16.3,9.29, 6647, 7.8, 21.5, 0.29, 0.95, 8.9, 1=absent, 2, Inside, , false, WINT-02-2022  code 4 WINT-01-2022 too deep  WINT-04-2022 not sampled; too close to WINT-02-2022
false,6044,Mudsucker,MA;ED;KMP;KS,Broad Slough,04/11/2022,BROA-INT,2=33-66% clouds,1=wind 1-3 mph; scaley ripples, W, 1=high slack,45,16.6,9.3, 5934, 7.9, 15.8, 0.25, 0.81, 9, 1=absent, 2, Inside, , false, GPS # 5 accuracy 2m  code 3 - drifted into deeper water; net twisted @ end due to wind; depth started @ 2.2m then to 5.0m
false,6046,Mudsucker,DMC;ED;GP;KS,Broad Slough,04/12/2022,BROA-INT,1=0-33% clouds,1=wind 1-3 mph; scaley ripples, W, 4=flood,45,16,9.6, 1620, 7.8, 15.3, 0.25, 0.86, 8.9, 1=absent, 2, Inside, , false, BROA-03-2022  code 2 - motor hit rocks stalled out 30 seconds   GPS #5 accuracy 2m  Paired? N
false,6051,Mudsucker,ED;GP;KS,Honker-Spoonbill,04/13/2022,HONK-SPOON,2=33-66% clouds,1=wind 1-3 mph; scaley ripples, NW, 4=flood,26,15.4,9.38, 5916, 7.9, 39.4, 0.59, 1.21, 9.5, 1=absent, 1, Inside, , false, GPS #6 accuracy 4m  Paired?: N
false,6072,Chinook,DMC;SH;GN;GP,Stairsteps-Liberty Cut,04/07/2022,STAI-M,1=0-33% clouds,1=wind 1-3 mph; scaley ripples, N, 2=ebb,90,18.4,8.18, 481, 8, 6.2, 0.32, 0.5, 14.2, 1=absent, 1, Inside, , false, 
false,6073,Chinook,DMC;SH;GN;GP,Stairsteps-Liberty Cut,04/07/2022,STAI-LIBE,1=0-33% clouds,1=wind 1-3 mph; scaley ripples, N, 2=ebb,72,18.6,8.43, 468, 8.2, 6.2, 0.3, 0.38, 13.3, 1=absent, 1, Inside, , false, PHY13-STAI-07APR2022: habitat morphology 1; sample depth 0.5m; water depth 5m
false,6105,Mudsucker,JC;DMC;ED;SH;GN;GP;KMP;KS,Flyway Farms,04/06/2022,YOLO-UNK,1=0-33% clouds,1=wind 1-3 mph; scaley ripples, NW, 2=ebb,33,17.5,7.19, 767, 7.9, 13.7, 0.03, 0.81, 17.2, 1=absent, 2, Inside, , false, point samples only; GPS#6; GPS accuracy 3m
false,6106,Mudsucker,JC;ED;KMP;KS,Flyway Farms,04/06/2022,YOLO-UNK,1=0-33% clouds,1=wind 1-3 mph; scaley ripples, NW, 2=ebb,37,17.8,7.76, 829, 7.9, 14.9, 0.24, 1.04, 18.3, 1=absent, 2, Inside, , false, point samples only; GPS 6; GPS accuracy 3m
false,6107,Mudsucker,KS,Flyway Farms,04/06/2022,YOLO-UNK,1=0-33% clouds,1=wind 1-3 mph; scaley ripples, NW, 2=ebb,37,16.4,8.28, 877, 8, 20.8, 0.34, 1.35, 18.6, 1=absent, 2, Inside, , false, point samples only; GPS#6; GPS accuracy 3m
false,6108,Chinook,DMC;SH;GN;GP,Stacys Island,04/18/2022,STAC-CH-S,1=0-33% clouds,1=wind 1-3 mph; scaley ripples, SW, 2=ebb,72,16.2,9.09, 281, 7.5, 6, 0.17, 0.48, 11, 1=absent, 2, Inside, , false, all sample tags say WTIB not STAC  
false,6109,Chinook,DMC;SH;GN;GP,Stacys Island,04/18/2022,STAC-CH-N,1=0-33% clouds,1=wind 1-3 mph; scaley ripples, SW, 2=ebb,110,15.5,8.58, 278, 7.4, 5.3, 0.18, 0.45, 11.4, 1=absent, 2, Inside, , false, all sample tags say WTIB not STAC
false,6110,Mudsucker,JC;ED;KMP;KS,Flyway Farms,04/06/2022,YOLO-UNK,1=0-33% clouds,1=wind 1-3 mph; scaley ripples, NW, 2=ebb,33,17.5,8.04, 845, 7.9, 20.4, 0.28, 1.12, 17.9, 1=absent, 2, Inside, , false, point samples only; GPS#6; GPS accuracy 3m
false,6111,Chinook,DMC;SH;GN;GP,Lower Yolo Ranch,04/06/2022,LOWE-CH-W,1=0-33% clouds,1=wind 1-3 mph; scaley ripples, W, 4=flood,49,16.3,8.05, 495, 8.1, 13.7, 0.43, 0.63, 13.4, 1=absent, 1, Inside, , false, point samples only; trawls done on 05APR2022; this sampling even occurred in the same locations as MAC3-LOWE-05APR2022
false,6112,Chinook,DMC;SH;GN;GP,Stacys Island,04/18/2022,STAC-CH-S,1=0-33% clouds,1=wind 1-3 mph; scaley ripples, W, 2=ebb,63,15.7,9.41, 278, 7.6, 7.5, 0.2, 1.01, 11, 1=absent, 2, Inside, , false, all sample tags sat WTIB not STAC; NUT1 and PHY1 collected from entrance STAC-INT
false,6113,Chinook,DMC;SH;GN;GP,Lower Yolo Ranch,04/06/2022,LOWE-CH-W,1=0-33% clouds,1=wind 1-3 mph; scaley ripples, W, 2=ebb,41,15.9,8.12, 508, 8.1, 18.4, 0.47, 0.65, 13.3, 1=absent, 1, Inside, , false, MAC: silversides at 53; 58mm; nutrients taken at end of trawl; width of channel around 8m; trawled in N arm of west channel;  PHY3-YOLO-06APR2022: habitat morphology 2; sample depth 0.1m; water depth 0.55m; from tules;  PHY4-YOLO-06APR2022: habitat morphology 1; sample depth 5.5ft; water depth 5.5ft;; from benthic;  PHY5-YOLO-06APR2022: habitat morphology 1; sample depth 0.5m; water depth 0.8m; from pelagic
false,6122,Mudsucker,DMC;SH;GN;GP;KMP,Decker Island,04/20/2022,DECK-CH-INT,1=0-33% clouds,0=Calm; glassy, , 1=high slack,56,15.9,8.53, 1097, 7.5, 15.3, 0.21, 0.21, 7.6, 1=absent, 2, Inside, , false, no trawls taken
false,5869,Kvichak,JC;ED;DE;SH,Grizzly Bay,10/28/2021,GRIZ-UNK,1=0-33% clouds,0=Calm; glassy, NA, 4=flood,115,16.4,8.77, 13479, 7.6, 4.8, 0.46, 0.92, 14.1, 1=absent, 1, , , false, 
false,5878,Kvichak,DMC;ED;SH,Browns Island,11/01/2021,BROW-UNK,3=66-100% clouds,0=Calm; glassy, NA, 4=flood,52,15.7,4.4, 5499, 6.8, 6.1, 0.22, 0.63, 23.8, 1=absent, 2, , , false, snagged on mud at very end pulled immediately cod end 75% full
false,5879,Kvichak,DMC;ED;SH,Browns Island,11/01/2021,BROW-UNK,3=66-100% clouds,1=wind 1-3 mph; scaley ripples, SE, 4=flood,52,15.9,4.5, 5077, 6.8, 16.8, 0.19, 0.59, 19.9, 1=absent, 2, , , false, briefly paused to get line back over side of the carriage over the engine 
false,6033,Mudsucker,JC;ED;KMP;KS,Lower Yolo Ranch,04/06/2022,LOWE-CH-E,1=0-33% clouds,1=wind 1-3 mph; scaley ripples, N, 4=flood,33,15.6,8.25, 557, 8, 26.2, 0.25, 0.75, 11.6, 1=absent, 2, Inside, , false, LOWE-04-2022  LOWE-02-2022 code 4: inaccessible need to update shapefile  GPS #6 accuracy 4m  Paired?: Y
false,5931,Mudsucker,MA;JC;SH,Wings Landing,12/15/2021,Z_OLD_WINGS 1,2=33-66% clouds,1=wind 1-3 mph; scaley ripples, SW, 4=flood,17,9.7,8.12, 2264, 7.3, 54.4, 0.48, 1.68, 36.3, 1=absent, 2, , , false, 
false,5362,Mudsucker,KS,Winter Island,10/29/2021,WINT-CH-INT,1=0-33% clouds,1=wind 1-3 mph; scaley ripples, SW, 2=ebb,56,18.1,7.98, 2124, 7.4, 9.2, 0.11, 0.29, 9.8, 2=low, 2, Inside, , false, 
false,5363,Mudsucker,MA;SH;KS,Winter Island,10/29/2021,WINT-CH-BREACH-E,1=0-33% clouds,0=Calm; glassy, NA, 2=ebb,54,17.4,7.62, 2108, 7.3, 10.9, 0.14, 0.56, 10.5, 1=absent, 2, Inside, , false, 
false,4805,Mudsucker,MB;DE;MMS,Liberty Island,04/16/2021,LIBE_UNK,1=0-33% clouds,2= wind 4-7 mph; small wavelets, W, 2=ebb,,16.9,10.13, 207, 8.2, 1.8, 0.03, 0.19, 6.3, 1=absent, , , , false, Inside/ outside- Inside  Sonde # - 1  Vegetation % / Open water % - 70  Comment: Too Much SAV for Secchi
false,6066,Mudsucker,MA;ED;KMP;KS,Stacys Island,04/18/2022,STAC-UNK,2=33-66% clouds,1=wind 1-3 mph; scaley ripples, W, 2=ebb,,16.3,10.27, 283, 8.1, 6.2, 0.35, 0.38, 12.6, 1=absent, 1, Inside, , false, GPS #6 accuracy 6m  Paired? Y  WTIB-01-2022
false,6067,Mudsucker,MA;ED;KMP;KS,Stacys Island,04/18/2022,STAC-UNK,2=33-66% clouds,1=wind 1-3 mph; scaley ripples, SW, 2=ebb,,15.9,9.6, 270, 7.9, 10.3, 0.41, 0.64, 12.3, 1=absent, 1, Inside, , false, WTIB-03-2022  no secchi  GPS 6 accuracy 3m  Paired? Y
false,5937,Mudsucker,JC;DMC;ED,Liberty Island,12/14/2021,LIBE_UNK,1=0-33% clouds,1=wind 1-3 mph; scaley ripples, SW, 4=flood,30,10.4,10.39, 256, 7.7, 22.8, 0.68, 0.51, 11.3, 1=absent, 1, , , false, 
false,5938,Mudsucker,JC;ED;SH,Broad Slough,11/03/2021,BROA-UNK,1=0-33% clouds,0=Calm; glassy, NW, 4=flood,31,17.1,7.65, 6073, 7.4, 17.9, 0.17, 0.43, 15.9, 1=absent, 2, , , false, +1 MISSIL dead and smashed 
false,5947,Mudsucker,CB;JC;ED,Lower Yolo Ranch,11/04/2021,LOWE-UNK,1=0-33% clouds,1=wind 1-3 mph; scaley ripples, SW, 4=flood,40,17.7,5.21, 490, 7.4, 23, 0.23, 0.85, 24.9, 1=absent, 2, , , false, +1 MISSIL likely from previous sample very dead  
false,5948,Mudsucker,CB;JC;ED,Lower Yolo Ranch,11/04/2021,LOWE-UNK,1=0-33% clouds,1=wind 1-3 mph; scaley ripples, SW, 4=flood,28,19.6,7.73, 659, 7.6, 24.9, 0.59, 1.95, 22.7, 1=absent, 2, , , false, done at dead end can't get to point 0.15 miles off; +1 MOSQUI not measured 
false,5949,Mudsucker,JC;DMC;ED,Flyway Farms,12/14/2021,YOLO-UNK,1=0-33% clouds,0=Calm; glassy, W, 4=flood,43,10.1,8.67, 535, 7.6, 15.3, 0.84, 1.25, 28.8, 1=absent, 1, , , false, YOLO-4-21
false,4902,Truck,CB;JC;ED;DE;SH;KMP;MMS,Lower Yolo Ranch,04/01/2021,LOWE-UNK,1=0-33% clouds,0=Calm; glassy, N, 2=ebb,,17.3,8.96, 575, 8.2, 14.4, 0.29, 1.17, 13.9, 1=absent, , Inside, , false, Data Entry Comments: No Secchi reading;   Inside/ outside- Inside  Sonde # - 1  Vegetation % / Open water %  SCHSPP: 100% / OPEN 80%    PHY11-LOWE-01APR2021  Habitat Type- 2  Sample Depth- 0.5  Depth Water- 1.5  # Jars- 1  Jar Type- 4 oz amber glass  GPS- 38.350515; 121.661460
false,4903,SeaArk,MA;ED;DE;TMG;KG;GU;RKH;SH;MMS,Decker Island,03/24/2021,DECK-UNK,1=0-33% clouds,0=Calm; glassy, N, 1=high slack,110,13.5,12.17, 260, 8.4, 4.5, 0.42, 0.6, 10.3, 1=absent, , , , false, Data entry comments: picture of field data sheet is cut off; data entry incomplete  Trawl comments: Envr 2 Temp: 14.4; DO: 11.23; SC: 264; pH: 8.0; fDOM: 10.9; PC: 0.33; turb: 12.0; all trawls use envr 2 +FAV10; Env3 temp: 14.7; DO: 10.72; SC: 268; pH:7.9; chl: 0.61; fDOM: 11.0; PC: 0.34; turb: 7.1  Inside  Sonde #1  Veg% / open water% - 100  PHY25-DECK  4 oz jar  PHY24-DECK  4 oz  jar  PHY28-DECK  habitat type: 2  no gear ID  sample depth: 2ft  depth of water: 0.5ft  # of jars: 1  4 oz jar  38.083074; -121.724719  PHY29-DECK (benthic)  habitat type: 2  no gear ID  sample depth: 1 ft  depth of water: 1 ft  # of jars: 1  4 oz jar  38.083074; -121.724719  PHY30-DECK  habitat type: 2  no gear ID  sample depth: 0.5ft  depth of water: 2 ft  # of jars: 1  4 oz jar  38.0844413; -121.723938      
false,4921,SeaArk,JC;ED;DE;SH;MMS,Decker Island,03/24/2021,DECK-UNK,1=0-33% clouds,0=Calm; glassy, , 2=ebb,,14.4,10.73, 270, 7.7, 7.8, 0.35, 0.52, 11.2, 1=absent, , , , false, Data entry: Wind direction and secchi not recorded  Trawl: ev2 temp: 14.3; do:10.70; turb: 10.4; spc:273; pc:0.35; chl:0.61; fdom:11.2; pH:7.6; env3 temp:14.4; do:10.51; turb:11.6; spc:278; pc:0.38; chl:0.62; fdom: 11.3; pH:7.5; clouds now 3  Inside  Sonde 1  Veg/open water: same as prev  PHY15-DECK: habitat type: 3; sample depth: 1; water depth: 1; benthic  PHY14-DECK: habitat type: 3; sample depth: 1; water depth: 1; benthic  PHY13-DECK: habitat type: 3; sample depth: 0.5; water depth: 1; SCHCAL 100;1; veg  PHY12-DECK: habitat type: 3; sample depth: 0.5; water depth: 1; LUDWIG 100; 2;3; veg  PHY11-DECK: habitat type: 3; sample depth: 0; water depth: 1; EICCRA 100; 2;3; veg
false,4922,SeaArk,JC;ED;DE;SH;MMS,Decker Island,03/24/2021,DECK-UNK,3=66-100% clouds,0=Calm; glassy, NA, 2=ebb,,14.7,10.2, 281, 7.4, 11.6, 0.43, 0.65, 11.5, 1=absent, , , , false, Data entry: Ty not included on sheet; secchi; GPS; and time not recorded; cannot see entire data sheet from picture  Inside  Sonde 1  Veg/open water: same as prev  PHY26-DECK: habitat type: 3; sample depth: 0.5; H2O depth: 0.5; benthic  PHY27-DECK: habitat type: 1; sample depth: 0.5; H20 depth: 2.5; ow  PHY28-DECK: habitat type: 1; sample depth: 2.8; H20 depth: 2.8; benthic  PHY23-DECK: habitat type: 1; sample depth: 0.5; H2O depth: 2.8; ow  PHY22-DECK: habitat: 1. sample depth: 0.5; H2O depth: 2.5; ow
false,4923,Mudsucker,JC;ED;MMS,Horseshoe Bend,03/24/2021,Z_OLD_HORSEBEND1,1=0-33% clouds,1=wind 1-3 mph; scaley ripples, W, 2=ebb,88,13.4,11.06, 295, 8.2, 7, 0.19, 0.49, 8.2, 1=absent, , , , false, MAC12 -HORS comment: this sample is for decker but had to be collected in HSB outside of decker by the HSB crew from that day- DSE 25MAR2021  Outside  Sonde2  Veg %: 100; open water %: 80    PHY3-HORS  sample depth: 2  water depth: 4  habitat: 2  38.082632; -121.729213  
false,4924,SeaArk,DE;SH,Decker Island,03/24/2021,DECK-UNK,2=33-66% clouds,1=wind 1-3 mph; scaley ripples, , 2=ebb,,14.7,12.3, 278, 8, 31.2, 0.51, 0.81, 9.3, 1=absent, , , , false, Outside  Sonde 1  Veg: 100%; open water: 0%
false,4925,Mudsucker,JC;ED;MMS,Horseshoe Bend,03/24/2021,Z_OLD_HORSEBEND1,1=0-33% clouds,1=wind 1-3 mph; scaley ripples, W, 2=ebb,80,14.2,10.33, 343, 8.1, 6.9, 0.17, 0.41, 7.9, 1=absent, , , , false, Sonde 2  Veg% -100; open water%- 80  EAV1 and PPG3 water quality: temp: 13.8; DO: 11.63; SC: 285; pH: 8.4; turb: 4.4; PC: 0.18; chl: 0.38; fdom: 8.3; secchi: 79  PHY1-HORS: habitat type: 2; sample depth: 2; water depth: 5; GPS1
false,4926,Mudsucker,JC;ED;MMS,Horseshoe Bend,03/24/2021,Z_OLD_HORSEBEND2,3=66-100% clouds,1=wind 1-3 mph; scaley ripples, W, 2=ebb,113,14.8,14.11, 290, 8.9, 3.8, 0.15, 0.41, 8.5, 1=absent, , , , false, Outside  Sonde 2  Veg%- 100; open water%- 90  EAV2-HORS water quality: temp: 13.8; DO: 10.32; SC: 310; pH: 8.1; turb: 5.8; PC; 0.17; chl: 0.37; fdom: 8; secchi: 76  PHY2-HORS: habitat type:1; sample depth: 2; water depth: 4.8
false,5028,Mudsucker,MA;SH,Ryer Island,04/20/2021,RYER-CH-LG-M,1=0-33% clouds,3= wind 8-12 mph; large wavelets, SW, 2=ebb,39,16.4,8.84, 12136, 7.8, 23.7, 0.15, 0.7, 11.8, 1=absent, 1, , , false, Station not specified in datasheet. choose the first option  because it required a station in order to save site visit  PHY3-RYER-20APR2021 Habitat type- 2; Sample Depth (ft)- 0.5 ; Depth of water (ft)- 5.9; GPS- 38.075448 122.014954
false,5024,SeaArk,CB;SH,Winter Island,04/05/2021,WINT-CH-INT,1=0-33% clouds,1=wind 1-3 mph; scaley ripples, SW, 2=ebb,,16.4,9.24, 3077, 7.8, 5.4, 0.9, 0.55, 17.6, 1=absent, 1, Inside, , false, Veg: PHRAG 10; TULE 90  Open water: 50  neuston done 1st half of mac; zoop done 2nd half of mac    EF0421B0025  depth of water: 3  Chl filter lot: 26915012  nutrient lot#: A22781264  GPS 1    PHY3-WINT-05APR2021  water depth: 3  GPS 1
true,5103,Mudsucker,CB;ED;SH,Liberty Island,05/21/2021,LIBE_UNK,1=0-33% clouds,3= wind 8-12 mph; large wavelets, N, 4=flood,17,17.4,9.8, 180, 8.1, 34, 0.78, 1.9, 185.5, 1=absent, 1, , , false, 
false,5107,Kvichak,ED;DE;SH,Browns Island,05/25/2021,BROW-UNK,1=0-33% clouds,1=wind 1-3 mph; scaley ripples, NW, 4=flood,40,19.1,6.4, 7823, 7.2, 12.2, 0.2, 0.7, 1232, 1=absent, 1, , , false, s: 423433; e:431023; distance 186m
false,5141,Mudsucker,ED;SH;KMP,Horseshoe Bend,06/01/2021,HORS-UNK,1=0-33% clouds,1=wind 1-3 mph; scaley ripples, SW, 4=flood,66,20.4,8.04, 2125, 7.8, 14.1, 0.11, 0.36, 5.9, 1=absent, 2, , , false, ~10 SPLITT under 25; 1 YELGOB <25mm
false,5142,Mudsucker,SH,Horseshoe Bend,06/01/2021,HORS-UNK,1=0-33% clouds,1=wind 1-3 mph; scaley ripples, SW, 4=flood,85,20.4,7.26, 2208, 7.6, 6.9, 0.1, 0.3, 6.5, 1=absent, 2, , , false, 
false,5143,Mudsucker,ED;SH;KMP,Horseshoe Bend,06/01/2021,HORS-UNK,1=0-33% clouds,1=wind 1-3 mph; scaley ripples, SW, 4=flood,86,20.8,7.42, 2831, 7.5, 6.2, 0.09, 0.29, 6.8, 1=absent, 2, , , false, 
false,5144,Mudsucker,ED;SH;KMP,Horseshoe Bend,06/01/2021,HORS-UNK,1=0-33% clouds,1=wind 1-3 mph; scaley ripples, SW, 4=flood,55,20.4,8.28, 4752, 7.8, 10.6, 0.14, 0.36, 7.3, 1=absent, 2, , , false, large redear slider in net
false,5145,Mudsucker,ED;SH;KMP,Horseshoe Bend,06/01/2021,HORS-UNK,1=0-33% clouds,1=wind 1-3 mph; scaley ripples, SW, 4=flood,115,21.9,7.96, 606, 7.9, 4.3, 0.15, 0.39, 7.9, 1=absent, 2, , , false, 
false,5174,Mudsucker,CB;MB;DMC;ED;DE;GU;SH,Ryer Island,08/16/2021,RYER-CH-LG-M,1=0-33% clouds,2= wind 4-7 mph; small wavelets, SW, 2=ebb,75,20.8,8.01, 21856, 7.7, 8.3, 0.24, 0.54, 10.6, 2=low, 1, Inside, , false, PHY1-RYER-16AUG2021  Habitat type 2; sample depth 0; water depth 9; GPS 1
false,5175,Mudsucker,ED;DE;SH,Ryer Island,08/16/2021,RYER-CH-LG-M,1=0-33% clouds,2= wind 4-7 mph; small wavelets, SW, 2=ebb,79,22.4,7.74, 18800, 7.7, 7.7, 0.14, 0.44, 10.2, 1=absent, 1, Inside, , false, 
false,5182,Mudsucker,JC;ED;DE,Browns Island,08/31/2021,BROW-UNK,1=0-33% clouds,2= wind 4-7 mph; small wavelets, W, 2=ebb,57,22.7,8.78, 9420, 8, 10.9, 0.09, 0.69, 8.8, 2=low, 1, Inside, , false, PHY1-BROW-31AUG2021  Habitat type channel  0 feet/ 3.5 feet
false,5183,Mudsucker,JC;ED;DE,Browns Island,08/31/2021,BROW-UNK,1=0-33% clouds,2= wind 4-7 mph; small wavelets, W, 2=ebb,99,22.6,8.73, 8800, 8.1, 6.3, 0.03, 0, 9, 2=low, 1, Inside, , false, 
false,5261,Kvichak,ED;DE;SH,Tule Red,06/24/2021,TULE-UNK,1=0-33% clouds,1=wind 1-3 mph; scaley ripples, SW, 4=flood,37,23.5,7.9, 22885, 7.8, 17.8, 0.2, 1.07, 16.6, 1=absent, 1, , , false, gps start same as prev end undisturbed; splitt F10= bottom lobe caudal gone but healed; STRBAS D30= recently caught mouth damaged?
false,5262,Kvichak,ED;DE;SH,Tule Red,06/24/2021,TULE-UNK,1=0-33% clouds,1=wind 1-3 mph; scaley ripples, SW, 4=flood,24,23.4,7.91, 22934, 7.9, 31.7, 0.32, 1.23, 12.9, 1=absent, 1, , , false, ICF drove through trawl area...waited 10 minutes "disturbed" for Dan's mini study - went up to review depths before turning back+ setting up (exactly ten min) note ICF came se we upped 5min wait time to 10 min
